"arc_length","p","u","v"
15.714,0.731112,0.999327,0
15.732,0.725355,0.999327,-4.24015e-16
15.75,0.719599,0.999327,-1.32291e-15
15.768,0.713843,0.999327,-2.2218e-15
15.786,0.708086,0.999327,-3.12075e-15
15.804,0.70233,0.999327,-4.01964e-15
15.822,0.696573,0.999327,-4.91853e-15
15.84,0.690817,0.999326,-5.81748e-15
15.858,0.68506,0.999326,-6.71637e-15
15.876,0.679304,0.999326,-6.59554e-15
15.894,0.673547,0.999326,-5.69664e-15
15.912,0.667791,0.999326,-4.79774e-15
15.93,0.662034,0.999326,-3.89879e-15
15.948,0.656278,0.999326,-2.99989e-15
15.966,0.650522,0.999326,-2.10099e-15
15.984,0.644765,0.999326,-1.20204e-15
16.002,0.639009,0.999326,-3.03142e-16
16.02,0.633252,0.999326,0
16.038,0.627496,0.999326,0
16.056,0.621739,0.999326,0
16.074,0.615983,0.999326,0
16.092,0.610226,0.999326,0
16.11,0.60447,0.999326,0
16.128,0.598713,0.999326,0
16.146,0.592957,0.999326,0
16.164,0.587201,0.999326,0
16.182,0.581444,0.999326,0
16.2,0.575688,0.999326,0
16.218,0.569932,0.999326,0
16.236,0.564176,0.999326,0
16.254,0.55842,0.999326,0
16.272,0.552663,0.999326,0
16.29,0.546907,0.999326,0
16.308,0.541151,0.999326,0
16.326,0.535394,0.999326,0
16.344,0.529638,0.999326,0
16.362,0.523881,0.999326,0
16.38,0.518125,0.999326,0
16.398,0.512368,0.999326,0
16.416,0.506612,0.999326,0
16.434,0.500855,0.999326,0
16.452,0.4951,0.999326,0
16.47,0.489344,0.999326,0
16.488,0.483589,0.999326,0
16.506,0.477833,0.999326,0
16.524,0.472077,0.999326,0
16.542,0.466322,0.999327,0
16.56,0.460566,0.999327,0
16.578,0.454811,0.999327,0
16.596,0.449053,0.999327,0
16.614,0.443296,0.999327,0
16.632,0.437539,0.999327,0
16.65,0.431781,0.999327,0
16.668,0.426024,0.999328,0
16.686,0.420267,0.999328,0
16.704,0.414509,0.999328,0
16.722,0.408753,0.999328,0
16.74,0.402999,0.999328,0
16.758,0.397246,0.999329,0
16.776,0.391493,0.999329,0
16.794,0.385739,0.999329,0
16.812,0.379986,0.99933,0
16.83,0.374233,0.99933,0
16.848,0.36848,0.99933,0
16.866,0.362724,0.999331,0
16.884,0.356963,0.999331,0
16.902,0.351201,0.999331,0
16.92,0.34544,0.999332,0
16.938,0.339678,0.999332,0
16.956,0.333917,0.999332,0
16.974,0.328155,0.999332,0
16.992,0.322394,0.999333,0
17.01,0.316638,0.999333,0
17.028,0.310896,0.999334,0
17.046,0.305154,0.999335,0
17.064,0.299411,0.999336,0
17.082,0.293669,0.999337,0
17.1,0.287926,0.999338,0
17.118,0.282183,0.999339,0
17.136,0.276441,0.999339,0
17.154,0.27068,0.99934,0
17.172,0.264895,0.99934,0
17.19,0.25911,0.99934,0
17.208,0.253324,0.99934,0
17.226,0.247539,0.99934,0
17.244,0.241753,0.99934,0
17.262,0.235968,0.99934,0
17.28,0.230183,0.99934,0
17.298,0.224447,0.999341,0
17.316,0.218756,0.999344,0
17.334,0.213066,0.999346,0
17.352,0.207376,0.999349,0
17.37,0.201685,0.999352,0
17.388,0.195995,0.999355,0
17.406,0.190305,0.999357,0
17.424,0.184614,0.99936,0
17.442,0.178794,0.999359,0
17.46,0.172893,0.999357,0
17.478,0.166992,0.999354,0
17.496,0.161091,0.999351,0
17.514,0.15519,0.999348,0
17.532,0.149289,0.999345,0
17.55,0.143388,0.999343,0
17.568,0.137487,0.99934,0
17.586,0.131919,0.999346,0
17.604,0.126484,0.999356,0
17.622,0.12105,0.999366,0
17.64,0.115615,0.999376,0
17.658,0.110181,0.999386,0
17.676,0.104747,0.999396,0
17.694,0.0993121,0.999406,0
17.712,0.0938778,0.999416,0
17.73,0.0876067,0.999404,0
17.748,0.0811376,0.999386,0
17.766,0.0746688,0.999368,0
17.784,0.0681997,0.99935,0
17.802,0.0617309,0.999333,0
17.82,0.0552621,0.999315,0
17.838,0.048793,0.999297,0
17.856,0.0423242,0.99928,0
17.874,0.0379283,0.999318,0
17.892,0.0337512,0.999362,0
17.91,0.0295744,0.999406,0
17.928,0.0253973,0.99945,0
17.946,0.0212205,0.999494,0
17.964,0.0170436,0.999538,0
17.982,0.0128666,0.999582,0
18,0.00868975,0.999626,0
